ID,Name,Career Growth,JoinedYear,Tenure,Age,Maritial Status,Total Salary,Promotions,Training,Gender,Working Hours,Experience,Performance Rating,No.of Leaves,Participation of Activities,churn
E0012802,DWNODE,0,2002,13,32,0,24000.0,0,0,0,10,0,1,18,0.0,1
E0012803,RFMDWLOIQC,0,2006,9,34,1,18000.0,0,0,0,10,0,4,1,0.0,1
E0012804,MNFEWGZOPJRC,0,1996,19,38,0,24000.0,0,0,1,10,0,3,3,0.0,1
E0012805,QEIFNTYV,0,2008,7,37,0,60000.0,0,0,1,8,0,4,20,0.0,1
E0012806,YXNOCSAK,0,1996,19,36,1,180000.0,0,0,1,9,0,4,7,0.0,1
E0012807,QFDICN,0,2012,3,47,1,60000.0,0,0,0,10,0,2,7,0.0,1
E0012808,BUFQLRYMJG,0,2001,14,50,1,54000.0,0,0,1,10,0,4,7,0.0,1
E0012809,QWNKNHJTT,0,2000,15,33,0,54000.0,0,0,0,10,0,1,11,0.0,1
E001281,UADMBDJTZYHLC,0,2003,12,34,0,24000.0,0,0,1,10,0,2,6,0.0,1
E0012810,CJTXPNXHVB,0,2010,5,38,0,54000.0,0,0,0,8,0,4,10,0.0,1
E0012811,ZFSGWLCV,0,2011,4,50,1,36000.0,0,0,0,10,0,4,12,0.0,0
E0012812,MGIIRSBTLKHG,0,2007,8,21,0,24000.0,0,0,1,8,0,3,10,0.0,1
E0012813,VVTLJNYQRG,0,2006,9,47,1,24000.0,0,0,1,9,0,5,6,0.0,0
E0012814,NSKWZ,0,2014,1,20,0,54000.0,0,0,1,10,0,4,6,0.0,1
E0012815,CYUZBIHZDOZB,0,1996,19,30,1,54000.0,0,0,0,10,0,2,16,0.0,0
E0012816,HRLINXSY,0,1996,19,46,0,54000.0,0,0,0,10,0,2,8,0.0,1
E0012817,XPXDUILFGXH,0,2007,8,38,0,54000.0,0,0,1,8,0,4,19,0.0,1
E0012818,NVTHSAUYONEA,0,2013,2,47,1,36000.0,0,0,0,9,0,4,11,0.0,1
E0012819,ALKBT,0,1997,18,50,0,60000.0,0,0,0,9,0,2,20,0.0,1
E001282,WKRMDH,0,2010,5,41,0,24000.0,0,0,1,10,0,3,11,0.0,1
E0012820,BKEAHH,0,1997,18,43,1,54000.0,0,0,0,9,0,5,10,0.0,1
E0012821,UPEGZK,0,1998,17,31,0,54000.0,0,0,0,10,0,5,9,0.0,1
E0012822,YAHACF,0,2011,4,46,0,24000.0,0,0,0,9,0,2,18,0.0,1
E0012823,YTUCWOFDFDJ,0,1998,17,27,0,54000.0,0,0,0,9,0,3,8,0.0,1
E0012824,KXIVZIN,0,2002,13,28,1,18000.0,0,0,1,8,0,2,19,0.0,1
E0012825,ZOTGIWV,0,2008,7,40,1,90000.0,0,0,0,10,0,3,6,0.0,1
E0012826,GRLPERURAEP,0,2009,6,36,0,36000.0,0,0,0,9,0,4,7,0.0,0
E0012827,GWXRTTZQ,0,2013,2,23,0,90000.0,0,0,1,8,0,3,9,0.0,0
E0012828,KPLQADUEIOL,0,1996,19,37,0,90000.0,0,0,0,8,0,2,13,0.0,1
E0012829,DEUVNPJNZRP,0,2015,0,35,1,90000.0,0,0,0,10,0,5,1,0.0,1
E001283,QHNAKGLSSQD,0,2013,2,39,0,36000.0,0,0,0,8,0,3,0,0.0,1
E0012830,MOMICQVQJV,0,2012,3,49,1,54000.0,0,0,0,8,0,1,10,0.0,1
E0012831,OGTNCDOD,0,1996,19,35,1,60000.0,0,0,0,10,0,4,12,0.0,0
E0012832,OGZSXVHGTSS,0,1999,16,31,0,54000.0,0,0,0,8,0,3,9,0.0,0
E0012833,IZUVRI,0,2012,3,27,0,54000.0,0,0,1,10,0,3,2,0.0,1
E0012834,QLFXHYL,0,2012,3,35,0,54000.0,0,0,1,8,0,4,20,0.0,1
E0012835,JCDAI,0,1996,19,45,1,18000.0,0,0,0,8,0,5,20,0.0,1
E0012836,POINFH,0,1996,19,34,1,24000.0,0,0,0,10,0,2,17,0.0,0
E0012837,BTZNORXEO,0,2011,4,26,1,60000.0,0,0,0,10,0,2,8,0.0,1
E0012838,NRNKMPS,0,2003,12,32,0,54000.0,0,0,1,9,0,2,17,0.0,1
E0012839,KMCHSMHYVTR,0,1998,17,40,0,54000.0,0,0,1,9,0,2,2,0.0,0
E001284,YEXCCRHE,0,1997,18,31,1,54000.0,0,0,0,9,0,2,20,0.0,0
E0012840,XPQITYUQCU,0,2002,13,37,0,24000.0,0,0,1,8,0,4,12,0.0,1
E0012841,DIMSDOZF,0,2015,0,22,1,18000.0,0,0,0,8,0,2,13,0.0,1
E0012842,JQZIEEHMLT,0,1996,19,34,0,60000.0,0,0,0,8,0,1,7,0.0,1
E0012843,JNOYNHQZPDT,0,2003,12,25,0,36000.0,0,0,1,8,0,5,16,0.0,1
E0012844,YLRROWXR,0,2003,12,33,1,60000.0,0,0,0,9,0,5,19,0.0,0
E0012845,RFUPXT,0,2000,15,32,0,90000.0,0,0,1,10,0,4,18,0.0,1
E0012846,MVJOB,0,2015,0,46,0,90000.0,0,0,0,10,0,3,16,0.0,1
E0012847,DILUZZKA,0,2006,9,35,0,18000.0,0,0,0,9,0,1,19,0.0,0
E0012848,OWXOQLT,0,2000,15,45,0,24000.0,0,0,0,8,0,5,2,0.0,1
E0012849,YFTVZQZD,0,2007,8,42,0,18000.0,0,0,1,9,0,2,14,0.0,1
E001285,ESKOISOVZ,0,1999,16,32,0,54000.0,0,0,1,10,0,3,20,0.0,0
E0012850,DABID,0,2012,3,29,0,24000.0,0,0,0,9,0,4,11,0.0,1
E0012851,MBRJLLWMBDY,0,2004,11,45,1,90000.0,0,0,0,9,0,2,13,0.0,1
E0012852,PRSHZQXUE,0,2001,14,24,1,54000.0,0,0,1,8,0,3,1,0.0,1
E0012853,EIRCAR,0,2000,15,24,0,24000.0,0,0,0,9,0,2,20,0.0,1
E0012854,LJICDHVOBNY,0,1998,17,50,0,24000.0,0,0,1,8,0,3,3,0.0,1
E0012855,QLOGMBVE,0,2012,3,29,0,24000.0,0,0,1,9,0,2,14,0.0,1
E0012856,OWZSAC,0,2009,6,46,0,54000.0,0,0,1,10,0,5,2,0.0,0
E0012857,WULAZ,0,2013,2,25,0,90000.0,0,0,1,9,0,1,6,0.0,1
E0012858,DUQQDGOCPP,0,2012,3,31,1,36000.0,0,0,0,9,0,5,18,0.0,1
E0012859,QTKJCKEPO,0,2008,7,41,0,36000.0,0,0,1,9,0,4,18,0.0,0
E001286,LPXLKH,0,2005,10,20,1,54000.0,0,0,0,9,0,4,17,0.0,1
E0012860,MGMZRX,0,2015,0,22,0,18000.0,0,0,1,9,0,5,8,0.0,1
E0012861,UKXRJUM,0,2002,13,32,1,24000.0,0,0,0,10,0,1,17,0.0,0
E0012862,VKREPSZA,0,2002,13,41,1,90000.0,0,0,1,10,0,2,2,0.0,1
E0012863,YIBHURNTW,0,2013,2,40,0,18000.0,0,0,0,9,0,2,13,0.0,1
E0012864,YWFYWIIXL,0,2014,1,40,0,54000.0,0,0,0,10,0,2,12,0.0,1
E0012865,TCVLGEIAWY,0,1999,16,34,0,18000.0,0,0,0,10,0,2,7,0.0,1
E0012866,OGMEGRKN,0,2013,2,31,0,54000.0,0,0,1,9,0,3,4,0.0,1
E0012867,AANQKMGVST,0,2006,9,22,0,54000.0,0,0,0,9,0,5,0,0.0,0
E0012868,GCPYKMXQJSK,0,1999,16,20,0,60000.0,0,0,0,10,0,5,19,0.0,1
E0012869,ZHGIJGJF,0,2004,11,23,0,90000.0,0,0,0,9,0,5,3,0.0,1
E001287,ATRGCIYZGK,0,2001,14,38,0,18000.0,0,0,0,9,0,2,7,0.0,1
E0012870,IQIRWRZJG,0,2010,5,28,1,24000.0,0,0,0,8,0,3,10,0.0,0
E0012871,UNJSW,0,2013,2,37,0,54000.0,0,0,0,9,0,3,5,0.0,1
E0012872,RWTDLEYNMQLWN,0,2004,11,22,0,36000.0,0,0,0,9,0,4,18,0.0,1
E0012873,VMTAFAR,0,2015,0,47,0,24000.0,0,0,0,8,0,5,16,0.0,1
E0012874,REMMVMHJ,0,2000,15,32,1,24000.0,0,0,1,9,0,3,5,0.0,0
E0012875,FCFHBYFTX,0,2013,2,50,0,60000.0,0,0,0,10,0,5,3,0.0,1
E0012876,OZQMVUV,0,2015,0,50,0,54000.0,0,0,0,8,0,1,1,0.0,1
E0012877,TDAIAQ,0,2000,15,28,0,24000.0,0,0,0,8,0,3,16,0.0,0
E0012878,ZXBGROP,0,2015,0,41,0,24000.0,0,0,1,8,0,2,16,0.0,1
E0012879,EOAMBUYMCYNL,0,1999,16,48,0,36000.0,0,0,1,9,0,3,10,0.0,1
E001288,QJYZBHOPSN,0,1999,16,26,1,54000.0,0,0,0,10,0,2,17,0.0,1
E0012880,XYFPEYQ,0,2008,7,38,0,54000.0,0,0,0,9,0,1,7,0.0,0
E0012881,RIKBEXU,0,2010,5,25,0,54000.0,0,0,1,8,0,4,4,0.0,1
E0012882,PZIKGLN,0,2005,10,32,0,18000.0,0,0,0,8,0,3,19,0.0,1
E0012883,QDDAGXUZ,0,2002,13,28,1,36000.0,0,0,0,8,0,3,16,0.0,1
E0012884,JNCIKTQQ,0,2005,10,48,0,54000.0,0,0,0,10,0,3,0,0.0,0
E0012885,GHFLBBX,0,1998,17,43,0,36000.0,0,0,0,9,0,1,9,0.0,1
E0012886,IBDXFLR,0,1997,18,40,1,54000.0,0,0,0,8,0,2,3,0.0,1
E0012887,ZJKBBSIFWXY,0,1996,19,50,0,54000.0,0,0,0,9,0,2,3,0.0,1
E0012888,VGQKSFLG,0,2014,1,31,0,54000.0,0,0,0,8,0,5,10,0.0,0
E0012889,UCAGKPZJQTCJ,0,2015,0,33,1,18000.0,0,0,0,8,0,5,16,0.0,1
E001289,EQUEPKLTZ,0,1999,16,27,1,60000.0,0,0,0,9,0,3,18,0.0,1
E0012890,WQCLNRCJSQSKBUJK,0,2010,5,39,0,54000.0,0,0,1,9,0,4,8,0.0,1
E0012891,FUFRXVC,0,1999,16,47,0,54000.0,0,0,1,10,0,1,8,0.0,1
E0012892,NHOPJNGYG,0,2003,12,50,1,54000.0,0,0,0,10,0,5,1,0.0,1
E0012893,RIKTHEST,0,2013,2,27,1,54000.0,0,0,0,8,0,3,1,0.0,1
E0012894,QUNJHO,0,2005,10,47,0,54000.0,0,0,0,9,0,2,15,0.0,0
E0012895,HXECZVSALSDY,0,2005,10,38,0,24000.0,0,0,1,8,0,1,7,0.0,1
E0012896,HDYMYLQ,0,2015,0,21,0,24000.0,0,0,0,10,0,4,5,0.0,1
E0012897,NZHDGAVCMA,0,2006,9,32,0,24000.0,0,0,0,9,0,2,19,0.0,1
E0012898,XRSYVD,0,2014,1,21,1,180000.0,0,0,1,9,0,1,2,0.0,1
E0012899,JIJZNUMGILQYA,0,2005,10,34,0,60000.0,0,0,1,9,0,1,7,0.0,0
E00129,GTIXPMHMTAMCTL,0,2001,14,50,0,60000.0,0,0,0,10,0,1,14,0.0,1
E001290,RQFCLSRSDGPP,0,2005,10,30,0,90000.0,0,0,0,8,0,3,3,0.0,1
E0012900,CPPKUBIMBCY,0,2012,3,45,0,36000.0,0,0,1,10,0,4,14,0.0,0
E0012901,ENFFU,0,2011,4,33,0,90000.0,0,0,0,9,0,3,18,0.0,1
E0012902,AXGHCEN,0,2002,13,37,0,24000.0,0,0,0,8,0,1,0,0.0,1
E0012903,YZIMKG,0,2002,13,33,1,24000.0,0,0,1,8,0,5,20,0.0,0
E0012904,ZODJZSPS,0,2003,12,42,1,54000.0,0,0,0,9,0,4,18,0.0,1
E0012905,IBPIJ,0,2009,6,22,1,36000.0,0,0,0,10,0,2,1,0.0,1
E0012906,SSWWKBCABXFL,0,2005,10,26,0,180000.0,0,0,1,9,0,5,18,0.0,0
E0012907,UXRMVOBDI,0,2009,6,35,1,24000.0,0,0,1,8,0,4,19,0.0,0
E0012908,ZELBWDMG,0,2000,15,23,0,54000.0,0,0,0,8,0,3,7,0.0,0
E0012909,EEWKTKVAPHY,0,2003,12,45,0,54000.0,0,0,1,9,0,1,3,0.0,1
E001291,ZIMEBSZGGTB,0,1998,17,32,1,18000.0,0,0,1,10,0,3,7,0.0,1
E0012910,PVECGAM,0,1998,17,21,1,90000.0,0,0,0,8,0,5,12,0.0,1
E0012911,KJCBSCDOL,0,2000,15,22,1,90000.0,0,0,0,8,0,5,3,0.0,1
E0012912,RLMFRKHX,0,2008,7,35,1,54000.0,0,0,0,8,0,2,7,0.0,1
E0012913,GXOWJWMK,0,2013,2,42,1,24000.0,0,0,0,9,0,1,2,0.0,1
E0012914,CQZJGNZUDNYN,0,2002,13,32,1,54000.0,0,0,0,9,0,2,5,0.0,1
E0012915,XPBDCXW,0,1998,17,37,1,54000.0,0,0,0,8,0,4,6,0.0,1
E0012916,LHUQNMC,0,2008,7,40,0,90000.0,0,0,1,9,0,2,15,0.0,1
E0012917,XJGHRTQKTJ,0,2012,3,37,0,36000.0,0,0,1,10,0,2,1,0.0,1
E0012918,ENOSKXVBW,0,2015,0,48,1,54000.0,0,0,0,8,0,1,2,0.0,1
E0012919,KSWDKOSAAA,0,2003,12,48,0,90000.0,0,0,0,10,0,1,12,0.0,1
E001292,NCHJJY,0,2002,13,20,0,54000.0,0,0,0,9,0,1,17,0.0,1
E0012920,PQOZPVXEKQGM,0,2007,8,50,1,90000.0,0,0,0,10,0,5,3,0.0,1
E0012921,LGAOW,0,2010,5,40,1,60000.0,0,0,1,10,0,5,7,0.0,1
E0012922,UFFTSEOF,0,2005,10,23,0,54000.0,0,0,0,8,0,5,1,0.0,1
E0012923,SEZXPOL,0,1996,19,22,0,54000.0,0,0,0,9,0,2,16,0.0,1
E0012924,ZIOSDQS,0,2012,3,36,0,90000.0,0,0,0,8,0,1,19,0.0,1
E0012925,RHSKSEZN,0,2013,2,45,0,180000.0,0,0,1,8,0,1,13,0.0,1
E0012926,ZWXLZQR,0,2001,14,47,0,54000.0,0,0,1,10,0,2,16,0.0,1
E0012927,DNFGW,0,2014,1,49,0,54000.0,0,0,0,8,0,5,5,0.0,1
E0012928,EOQFJUYIWYW,0,2012,3,32,0,24000.0,0,0,0,8,0,3,10,0.0,1
E0012929,OJEQXHJ,0,1996,19,25,1,24000.0,0,0,0,10,0,4,15,0.0,1
E001293,MVAWFSTWP,0,2009,6,50,1,54000.0,0,0,0,8,0,1,3,0.0,1
E0012930,OHDGZEVUZNJGU,0,2014,1,36,1,24000.0,0,0,0,10,0,1,18,0.0,1
E0012931,YITHPHVIU,0,2007,8,42,0,54000.0,0,0,0,8,0,1,12,0.0,1
E0012932,IGYLZENHL,0,1996,19,41,0,24000.0,0,0,1,10,0,4,7,0.0,1
E0012933,RJLHLGNUYJRHE,0,2015,0,23,1,36000.0,0,0,1,8,0,3,3,0.0,1
E0012934,NONQLVRGSJPV,0,2008,7,46,1,54000.0,0,0,1,9,0,1,19,0.0,1
E0012935,AYAOHNMI,0,2015,0,30,1,54000.0,0,0,1,9,0,4,6,0.0,1
E0012936,JRGQTZHSJPZX,0,2003,12,33,0,90000.0,0,0,0,10,0,1,6,0.0,1
E0012937,PMZJSJIYEY,0,2013,2,35,0,24000.0,0,0,1,10,0,2,3,0.0,1
E0012938,IIXHUGMSE,0,2014,1,36,0,24000.0,0,0,1,9,0,1,0,0.0,1
E0012939,ZWTNIUQJ,0,1999,16,32,0,90000.0,0,0,0,9,0,1,16,0.0,1
E001294,WVEMJH,0,2002,13,22,1,24000.0,0,0,0,8,0,4,5,0.0,0
E0012940,FRXJWBIE,0,2008,7,45,0,54000.0,0,0,1,9,0,2,11,0.0,1
E0012941,DYYZPFL,0,2004,11,26,0,54000.0,0,0,1,9,0,1,9,0.0,1
E0012942,ILJGQZ,0,2009,6,29,1,90000.0,0,0,0,10,0,3,18,0.0,1
E0012943,VAPLXETUHS,0,2011,4,25,0,54000.0,0,0,1,10,0,3,3,0.0,1
E0012944,RGGCTIE,0,2002,13,49,0,54000.0,0,0,0,8,0,5,12,0.0,1
E0012945,PWRJTBLM,0,2007,8,49,0,90000.0,0,0,0,9,0,5,9,0.0,1
E0012946,NHADCJMYK,0,2014,1,32,0,24000.0,0,0,0,8,0,1,14,0.0,1
E0012947,WDZUUNUMBJ,0,2009,6,26,0,54000.0,0,0,0,10,0,2,10,0.0,1
E0012948,WMJJPBH,0,2012,3,26,1,90000.0,0,0,0,9,0,2,6,0.0,1
E0012949,OEHNNSLR,0,2010,5,30,0,90000.0,0,0,0,10,0,3,18,0.0,1
E001295,LCWESGQRTX,0,1999,16,36,1,54000.0,0,0,0,8,0,5,14,0.0,1
E0012950,PEZJG,0,2008,7,27,1,36000.0,0,0,1,9,0,2,18,0.0,1
E0012951,MSPSOVJTBHJNX,0,2003,12,20,1,90000.0,0,0,0,10,0,5,17,0.0,1
E0012952,CHLOPUTTW,0,2005,10,23,1,36000.0,0,0,0,10,0,1,11,0.0,1
E0012953,QNKRWIHBUMH,0,1999,16,50,0,54000.0,0,0,0,8,0,2,18,0.0,0
E0012954,IPJHMVBZP,0,2013,2,24,1,24000.0,0,0,0,9,0,4,14,0.0,1
E0012955,EKURXM,0,2006,9,40,0,36000.0,0,0,0,10,0,5,4,0.0,1
E0012956,MMGKUOFORT,0,2009,6,42,0,60000.0,0,0,1,10,0,5,0,0.0,0
E0012957,SJOCSZNCXPBO,0,2010,5,27,0,60000.0,0,0,0,9,0,1,6,0.0,1
E0012958,BORWJL,0,2014,1,22,0,90000.0,0,0,0,10,0,4,6,0.0,1
E0012959,JADSVAX,0,2013,2,25,0,54000.0,0,0,0,10,0,2,3,0.0,1
E001296,DQRMKPRB,0,1997,18,42,0,24000.0,0,0,1,10,0,4,15,0.0,1
E0012960,WACWNKGQQF,0,2015,0,47,1,60000.0,0,0,0,9,0,4,4,0.0,1
E0012961,RLKDVVHOSA,0,2005,10,35,0,54000.0,0,0,0,10,0,1,3,0.0,0
E0012962,UQQWZPEIXS,0,2001,14,43,0,90000.0,0,0,1,9,0,1,12,0.0,1
E0012963,CCVWXG,0,1996,19,35,0,54000.0,0,0,1,10,0,4,5,0.0,1
E0012964,UMIZYCGJ,0,2007,8,22,0,90000.0,0,0,0,8,0,5,7,0.0,1
E0012965,HUVLNQZXI,0,2003,12,33,1,60000.0,0,0,1,8,0,5,11,0.0,1
E0012966,WWRXFUS,0,2010,5,39,1,54000.0,0,0,0,9,0,3,5,0.0,1
E0012967,NWGPDIWEE,0,2013,2,31,0,18000.0,0,0,0,10,0,1,14,0.0,1
E0012968,KBCEFYKMKNLFCOXAY,0,2010,5,34,0,36000.0,0,0,0,8,0,2,15,0.0,1
E0012969,UXULZVCLT,0,1998,17,43,0,90000.0,0,0,1,10,0,5,3,0.0,1
E001297,OETPSRK,0,2007,8,20,0,24000.0,0,0,0,8,0,5,10,0.0,0
E0012970,HCMPWDZU,0,2006,9,48,0,54000.0,0,0,1,9,0,5,6,0.0,1
E0012971,ZOMBGRZDONW,0,1998,17,33,1,24000.0,0,0,0,8,0,1,7,0.0,0
E0012972,ORMMZQAUI,0,2006,9,28,0,24000.0,0,0,0,8,0,5,17,0.0,1
E0012973,QVOZBG,0,1998,17,21,0,54000.0,0,0,1,9,0,2,11,0.0,1
E0012974,VVZGGGTUCHE,0,1997,18,31,1,60000.0,0,0,0,8,0,2,13,0.0,1
E0012975,VWWDRH,0,2011,4,30,0,180000.0,0,0,0,10,0,1,6,0.0,1
E0012976,TICGYJFMP,0,2001,14,40,1,18000.0,0,0,1,10,0,5,20,0.0,1
E0012977,OHIKS,0,2003,12,37,0,90000.0,0,0,1,9,0,1,3,0.0,0
E0012978,TJXPNSXWII,0,2014,1,38,0,60000.0,0,0,1,9,0,5,2,0.0,1
E0012979,RBEZABY,0,1998,17,22,0,24000.0,0,0,0,10,0,3,13,0.0,1
E001298,LCOHUQ,0,2003,12,48,0,90000.0,0,0,1,10,0,3,11,0.0,1
E0012980,IASLQW,0,2000,15,23,0,60000.0,0,0,0,8,0,3,8,0.0,1
E0012981,JVVUQSUHBC,0,2015,0,30,1,36000.0,0,0,1,9,0,1,19,0.0,1
E0012982,MPWRYTH,0,2003,12,23,1,60000.0,0,0,1,9,0,5,15,0.0,1
E0012983,SFWGWRRCHE,0,2004,11,26,1,54000.0,0,0,0,9,0,2,16,0.0,1
E0012984,PLRJFSFYHSNCKHRO,0,2010,5,38,0,54000.0,0,0,0,9,0,4,6,0.0,1
E0012985,DIMTUAJMU,0,2013,2,48,1,24000.0,0,0,0,9,0,5,6,0.0,1
E0012986,KQYLPZFXOSN,0,2010,5,36,0,24000.0,0,0,1,10,0,1,10,0.0,1
E0012987,XQRKGFARTBORSQ,0,2003,12,44,1,54000.0,0,0,1,8,0,2,1,0.0,1
E0012988,OVHDETYBZK,0,1998,17,48,0,24000.0,0,0,0,9,0,2,12,0.0,1
E0012989,QAYGDXD,0,2008,7,46,0,60000.0,0,0,0,10,0,5,0,0.0,1
E001299,JAKPGGPEQFBJ,0,2013,2,33,0,60000.0,0,0,0,10,0,2,14,0.0,1
E0012990,ORKREZV,0,2002,13,44,0,24000.0,0,0,0,8,0,3,4,0.0,1
E0012991,BRNHQJKONP,0,2002,13,50,0,54000.0,0,0,1,9,0,3,16,0.0,1
E0012992,FRMMKNVEWRDMJT,0,2007,8,42,1,54000.0,0,0,0,10,0,1,12,0.0,1
E0012993,JLSLBK,0,2007,8,20,0,90000.0,0,0,1,9,0,3,15,0.0,1
E0012994,VKMMYCEOPJ,0,2007,8,35,0,24000.0,0,0,0,9,0,1,11,0.0,1
E0012995,MJJZBYQS,0,2000,15,31,0,54000.0,0,0,1,10,0,4,4,0.0,0
E0012996,IKYWWUHMX,0,1998,17,46,0,90000.0,0,0,1,9,0,2,8,0.0,0
E0012997,IBMOZB,0,2011,4,45,0,18000.0,0,0,1,9,0,3,8,0.0,1
E0012998,SWBMISTQEX,0,2011,4,20,1,36000.0,0,0,0,10,0,3,8,0.0,1
E0012999,QNXYOPVRRJ,0,2014,1,32,0,90000.0,0,0,0,8,0,1,4,0.0,1
E0013,LAADUEI,0,1999,16,24,0,36000.0,0,0,0,8,0,4,5,0.0,1
E00130,MKZSGN,0,2000,15,31,1,18000.0,0,0,1,9,0,5,8,0.0,0
E001300,MQGWFEDG,0,2015,0,21,0,24000.0,0,0,0,10,0,4,12,0.0,1
E0013000,OXSOUNEOA,0,2000,15,38,1,18000.0,0,0,0,9,0,5,5,0.0,1
E0013001,HIMNDCASAJHOJ,0,1998,17,30,1,24000.0,0,0,0,8,0,5,6,0.0,1
E0013002,OCQVD,0,2013,2,29,0,180000.0,0,0,1,8,0,1,18,0.0,1
E0013003,RWXNPQANK,0,1998,17,37,0,54000.0,0,0,0,10,0,4,16,0.0,1
E0013004,UJGAWSM,0,2006,9,44,0,60000.0,0,0,0,10,0,2,18,0.0,0
E0013005,CNIJIJUZLTVI,0,2004,11,40,0,18000.0,0,0,0,10,0,5,4,0.0,0
E0013006,WJTLSXEC,0,2011,4,49,0,18000.0,0,0,1,10,0,1,15,0.0,1
E0013007,MGPVPATN,0,2006,9,38,0,24000.0,0,0,1,9,0,2,6,0.0,1
E0013008,AZKOBJ,0,2009,6,26,1,18000.0,0,0,1,10,0,5,17,0.0,1
E0013009,OBRGVWZ,0,2011,4,25,0,24000.0,0,0,0,10,0,5,5,0.0,1
E001301,REKGJUMZPZST,0,2011,4,21,0,24000.0,0,0,0,10,0,5,6,0.0,1
E0013010,ITVRHZXKLEPGGPF,0,2014,1,37,1,36000.0,0,0,0,10,0,1,1,0.0,1
E0013011,XJYEEU,0,2005,10,43,1,90000.0,0,0,1,8,0,2,4,0.0,0
E0013012,HIMGESAI,0,2015,0,20,0,60000.0,0,0,0,9,0,4,16,0.0,1
E0013013,EEIQWYGM,0,2011,4,25,0,24000.0,0,0,0,8,0,5,8,0.0,1
E0013014,NKRPQ,0,2001,14,25,1,90000.0,0,0,0,9,0,2,1,0.0,1
E0013015,EGSRWV,0,2008,7,31,1,36000.0,0,0,0,8,0,2,9,0.0,0
E0013016,XJYJFAHKEY,0,1996,19,48,0,18000.0,0,0,0,8,0,2,20,0.0,1
E0013017,YQAOCMV,0,1997,18,23,0,60000.0,0,0,0,9,0,3,8,0.0,1
E0013018,XWMDTKWSA,0,2007,8,24,0,60000.0,0,0,1,9,0,5,9,0.0,1
E0013019,GWUKWJT,0,2014,1,24,1,36000.0,0,0,1,10,0,4,14,0.0,0
E001302,THBXOMFFDKR,0,2000,15,21,0,90000.0,0,0,0,10,0,3,18,0.0,1
E0013020,GZNXZ,0,2009,6,29,0,54000.0,0,0,0,10,0,1,0,0.0,1
E0013021,OPLECSMSMEQ,0,2013,2,20,1,24000.0,0,0,0,10,0,1,4,0.0,1
E0013022,SXYSS,0,1997,18,46,0,24000.0,0,0,0,8,0,3,6,0.0,1
E0013023,KEAFJQR,0,2010,5,21,0,90000.0,0,0,1,8,0,3,17,0.0,1
E0013024,EXQZWVKGDBFK,0,1998,17,48,0,60000.0,0,0,0,8,0,1,20,0.0,1
E0013025,PEATXXUVYQQQ,0,1998,17,48,1,60000.0,0,0,1,9,0,5,17,0.0,0
E0013026,VMVXXZUVI,0,2013,2,23,1,54000.0,0,0,0,10,0,3,12,0.0,1
E0013027,LPNQEXEFF,0,2007,8,47,0,54000.0,0,0,0,10,0,5,17,0.0,0
E0013028,NRELLRWAQDPNOZ,0,2006,9,43,0,18000.0,0,0,1,9,0,2,0,0.0,1
E0013029,OFFLYS,0,2008,7,36,0,54000.0,0,0,0,9,0,2,0,0.0,0
E001303,VTENSYJXIX,0,2015,0,34,0,18000.0,0,0,0,9,0,4,3,0.0,1
E0013030,BMDHBYEWTH,0,2008,7,45,1,90000.0,0,0,0,10,0,5,1,0.0,0
E0013031,SJBDQXTZ,0,2001,14,25,1,54000.0,0,0,1,9,0,2,19,0.0,1
E0013032,ABQOAVWJ,0,2009,6,36,0,60000.0,0,0,1,10,0,4,8,0.0,1
E0013033,WWHNQBH,0,2007,8,31,1,54000.0,0,0,1,10,0,2,8,0.0,1
E0013034,LROATXZYVEU,0,2013,2,21,0,54000.0,0,0,0,10,0,3,11,0.0,1
E0013035,DMBJDREUCD,0,2008,7,35,0,54000.0,0,0,0,9,0,3,2,0.0,0
E0013036,OAARDHQSF,0,2015,0,29,1,18000.0,0,0,0,9,0,1,19,0.0,1
E0013037,GDRHMEWYKLZZWXY,0,2015,0,23,0,60000.0,0,0,1,9,0,3,16,0.0,1
E0013038,QUODZKYA,0,1997,18,42,0,54000.0,0,0,1,10,0,1,17,0.0,0
E0013039,URHVWV,0,2004,11,25,0,60000.0,0,0,0,8,0,3,14,0.0,0
E001304,UCVWDBDGRT,0,2009,6,23,0,18000.0,0,0,1,9,0,3,4,0.0,1
E0013040,NKVBOGFO,0,2010,5,47,0,90000.0,0,0,0,10,0,5,17,0.0,1
E0013041,GAQJDA,0,1999,16,26,0,54000.0,0,0,1,10,0,3,10,0.0,1
E0013042,AIFCHKJ,0,2004,11,30,1,60000.0,0,0,1,8,0,3,20,0.0,0
E0013043,IHCIDYDLNBMB,0,2001,14,26,0,60000.0,0,0,0,10,0,1,7,0.0,1
E0013044,EHJAISRZ,0,2015,0,20,0,60000.0,0,0,0,8,0,2,1,0.0,1
E0013045,YCQLXNF,0,2015,0,34,0,60000.0,0,0,0,9,0,3,16,0.0,1
E0013046,FJISYD,0,2007,8,34,1,180000.0,0,0,0,9,0,1,17,0.0,1
E0013047,WFIWF,0,2009,6,30,0,24000.0,0,0,0,8,0,4,12,0.0,1
E0013048,BXJCZXPZKDRZX,0,2009,6,48,0,24000.0,0,0,0,8,0,3,17,0.0,1
E0013049,IWTAVPLPVXPWQ,0,1998,17,25,0,24000.0,0,0,0,8,0,1,11,0.0,1
